Aligned_X,Aligned_Y,Index_X,Index_Y
-0.1807127353711931,-0.1807045322516215,147,126
-0.1807127353711931,-0.1807027214532366,147,127
-0.1807127353711931,-0.1807005180253419,147,128
-0.1807127353711931,-0.1807026822539952,147,129
-0.1807127353711931,-0.1806976624354962,147,130
-0.1807127353711931,-0.1807038145805722,147,131
-0.1807127353711931,-0.1807002299052184,147,132
-0.1807127353711931,-0.180700378682598,147,133
-0.1807127353711931,-0.1806996600532327,147,134
-0.1807127353711931,-0.1806941882078413,147,135
-0.1807127353711931,-0.1806946398393503,147,136
-0.1807370387008619,-0.1806946398393503,148,136
-0.1807364383612869,-0.1806946398393503,149,136
-0.1807316845436908,-0.1806946398393503,150,136
-0.1807371964236974,-0.1806946398393503,151,136
-0.1807465664842418,-0.1806946398393503,152,136
-0.1807470586447027,-0.1806946398393503,153,136
-0.1807484212591205,-0.1806946398393503,154,136
-0.1807473794185936,-0.1806946398393503,155,136
-0.1807627246583618,-0.1806946398393503,156,136
-0.1807529739531221,-0.1806946398393503,157,136
-0.1807529739531221,-0.1806811332878534,157,137
-0.1807529739531221,-0.1806772443857104,157,138
-0.1807529739531221,-0.1806691414549285,157,139
-0.1807529739531221,-0.1806237370819424,157,140
-0.1807529739531221,-0.1806242121599887,157,141
-0.1809799997992877,-0.1806242121599887,158,141
-0.1814467232992598,-0.1806242121599887,159,141
-0.182841873909744,-0.1832765088629008,160,142
-0.1838286312278292,-0.1843627082587415,161,143
-0.1861532672670267,-0.1869241328905894,162,144
-0.1861532672670267,-0.1883504777461186,162,145
-0.1923194993128648,-0.191528462756207,163,146
-0.1923194993128648,-0.1931519174666975,163,147
-0.1956420709824096,-0.1948176508750451,164,148
-0.1956420709824096,-0.1963580994518154,164,149
-0.1971919802989536,-0.1963580994518154,165,149
-0.2004838761835975,-0.2012731608078956,166,150
-0.2021388869851872,-0.2012731608078956,167,150
-0.2021388869851872,-0.2046417871399651,167,151
-0.2021388869851872,-0.2062646713237493,167,152
-0.2108701048890786,-0.2097691118289988,168,153
-0.2108701048890786,-0.211734094540973,168,154
-0.212933659924557,-0.211734094540973,169,154
-0.2175021233914102,-0.211734094540973,170,154
-0.2198453584524964,-0.2231389637528349,171,155
-0.2198453584524964,-0.2321627214564553,171,156
-0.2461787038546622,-0.2428682722560054,172,157
-0.2461787038546622,-0.2448770235964486,172,158
-0.2502211884198627,-0.2448770235964486,173,158
-0.2522806865021812,-0.2548854295479145,174,159
-0.2562293028838281,-0.2568708085373885,175,160
-0.262383414235661,-0.2631479096568324,176,161
-0.2684543410402305,-0.2691347951516922,177,162
-0.2684543410402305,-0.272982913608245,177,163
-0.2781997196202714,-0.2749359728222635,178,164
-0.2781997196202714,-0.2788759244059513,178,165
-0.2801774171877429,-0.2808038105329595,179,166
-0.2859876673156254,-0.2808038105329595,180,166
-0.2859876673156254,-0.2921692445874262,180,167
-0.2955458024483866,-0.2959544808394173,181,168
-0.2974366000560088,-0.2959544808394173,182,168
-0.3065284784506813,-0.3050669504257512,183,169
-0.3084841916976344,-0.3050669504257512,184,169
-0.3120780314723286,-0.3158359049218245,185,170
-0.3137969724457105,-0.3158359049218245,186,170
-0.3172315122022245,-0.3176202017028231,187,171
-0.3190217928057738,-0.3176202017028231,188,171
-0.3190217928057738,-0.3210667124530981,188,172
-0.3223828737588743,-0.3226587748604503,189,173
-0.324076949276519,-0.3226587748604503,190,173
-0.324076949276519,-0.3261342047573431,190,174
-0.3294340773206011,-0.3278884536605486,191,175
-0.3294340773206011,-0.3312219772337144,191,176
-0.3327140103793679,-0.3329090842031106,192,177
-0.3343958363178111,-0.3329090842031106,193,177
-0.337658394144363,-0.3378326994980402,194,178
-0.33937462308452,-0.3378326994980402,195,178
-0.33937462308452,-0.3409434574909555,195,179
-0.344060362079207,-0.3424790150936722,196,180
-0.3456839849658918,-0.3424790150936722,197,180
-0.3473180537271041,-0.3474648000906807,198,181
-0.3504881653185345,-0.3474648000906807,199,181
-0.3520548861724274,-0.3552385231001547,200,182
-0.3566206065777051,-0.3568389365086903,201,183
-0.3595037758362709,-0.3568389365086903,202,183
-0.3609073444452998,-0.3611762472936474,203,184
-0.365291798269005,-0.364248156855822,204,185
-0.365291798269005,-0.3658102081537966,204,186
-0.3669727114334841,-0.3658102081537966,205,186
-0.3684379525117389,-0.3687428383742634,206,187
-0.3696512242233622,-0.3700621527333464,207,188
-0.3712134343516231,-0.3700621527333464,208,188
-0.3739340237193805,-0.3729280332982531,209,189
-0.3739340237193805,-0.3755960944695675,209,190
-0.3782369754422359,-0.3770787731312995,210,191
-0.3782369754422359,-0.3799234957434558,210,192
-0.3782369754422359,-0.3812984731060632,210,193
-0.3849042363045674,-0.3837812687178368,211,194
-0.3849042363045674,-0.385017646781197,211,195
-0.3861781090834102,-0.385017646781197,212,195
-0.3861781090834102,-0.3876419195934809,212,196
-0.3912540434732279,-0.3888656511794172,213,197
-0.3924946615776999,-0.3888656511794172,214,197
-0.3937312620545364,-0.3951562880211383,215,198
-0.3950001483993192,-0.3951562880211383,216,198
-0.3963611110719898,-0.3964366803767529,217,199
-0.3976189204398377,-0.398770104485058,218,200
-0.3976189204398377,-0.3999447127816682,218,201
-0.40332385361779,-0.4023090487429048,219,202
-0.40332385361779,-0.4034059739488776,219,203
-0.4066064759494405,-0.4056634533455865,220,204
-0.4066064759494405,-0.4067411113501451,220,205
-0.4077480184164437,-0.4067411113501451,221,205
-0.4077480184164437,-0.4090925507952936,221,206
-0.4077480184164437,-0.4101774581137909,221,207
-0.4132180249083468,-0.4132447254495838,222,208
-0.41630508397944,-0.4181717789775288,223,209
-0.4213646092252027,-0.4192620177052674,224,210
-0.4222487816909035,-0.4238587039047053,225,211
-0.4248647302257712,-0.4247585401496871,226,212
-0.4267376012968105,-0.4265894805792849,227,213
-0.4276435750275595,-0.4274396949512602,228,214
-0.429242125627018,-0.4290678076201908,229,215
-0.430111659234028,-0.4290678076201908,230,215
-0.430111659234028,-0.4316929525956736,230,216
-0.4350547145178388,-0.4339935764313333,231,217
-0.4350547145178388,-0.4361817681665978,231,218
-0.4372243794879146,-0.4368720549709761,232,219
-0.4372243794879146,-0.4368720549709761,232,220
-0.4409696685114688,-0.4439780747677442,233,221
-0.4416076365677058,-0.4439780747677442,234,221
-0.4427943483276265,-0.4439780747677442,235,221
-0.4435414266598796,-0.4439780747677442,236,221
-0.4443550355344373,-0.4445568493706532,237,222
-0.4449595126469585,-0.4445568493706532,238,222
-0.4462509855044425,-0.4459273497384123,239,223
-0.4468920226912176,-0.4474741458051279,240,224
-0.4483583352929866,-0.4478580954932227,241,225
-0.4483583352929866,-0.4485543266710231,241,226
-0.4490552890289,-0.4489414271970078,242,227
-0.4494084740538664,-0.4497613291518945,243,228
-0.4502246092218964,-0.4497613291518945,244,228
-0.4506264935084819,-0.4506196233153193,245,229
-0.4521492391726161,-0.4524921275062096,246,230
-0.4521492391726161,-0.4526557581615442,246,231
-0.4521492391726161,-0.4530361279085835,246,232
-0.4521492391726161,-0.453112414593486,246,233
-0.4521492391726161,-0.4531819598842992,246,234
-0.4521492391726161,-0.4530880890908776,246,235
-0.4521492391726161,-0.4530954476790387,246,236
-0.4521492391726161,-0.4530931144493182,246,237
-0.4521492391726161,-0.4530895949993147,246,238
-0.4521492391726161,-0.4530837937724334,246,239
-0.4521492391726161,-0.4531355108471552,246,240
-0.4521492391726161,-0.4532560401364112,246,241
-0.4521492391726161,-0.4532367920216134,246,242
-0.4521492391726161,-0.4528367890981783,246,243
-0.4521492391726161,-0.4527694311811138,246,244
-0.4521492391726161,-0.4522351179646848,246,245
-0.4521492391726161,-0.4519522576757695,246,246
-0.4521492391726161,-0.4518450085350612,246,247
-0.4521492391726161,-0.4518514568082433,246,248
-0.4521492391726161,-0.4518483123561943,246,249
-0.4521492391726161,-0.451852657031734,246,250
-0.4521492391726161,-0.4518500099503019,246,251
-0.4521492391726161,-0.4518604992553041,246,252
-0.4521492391726161,-0.4518608147360979,246,253
-0.4521492391726161,-0.451883794475707,246,254
-0.4521492391726161,-0.451888368858384,246,255
-0.4521492391726161,-0.45189656477264,246,256
-0.4521492391726161,-0.4519065169554364,246,257
-0.4521492391726161,-0.4519122754443594,246,258
-0.4521492391726161,-0.4519129667596768,246,259
-0.4524728491286947,-0.4523962359424821,247,260
-0.4524728491286947,-0.4527571094443982,247,261
-0.453059069764852,-0.4529124373683353,248,262
-0.453059069764852,-0.4528548338281939,248,263
-0.453059069764852,-0.4528182744854078,248,264
-0.453059069764852,-0.4528490164530443,248,265
-0.453059069764852,-0.4528710767330485,248,266
-0.453059069764852,-0.4528311183532011,248,267
-0.453059069764852,-0.4528137993199914,248,268
-0.453059069764852,-0.4528131232206011,248,269
-0.453059069764852,-0.4528032611563555,248,270
-0.453059069764852,-0.452806929437403,248,271
-0.453059069764852,-0.4527854578883934,248,272
-0.453059069764852,-0.4528000179574163,248,273
-0.453059069764852,-0.4528176026695319,248,274
-0.453059069764852,-0.4528193325531298,248,275
-0.453059069764852,-0.4528185847170012,248,276
-0.453059069764852,-0.4528208750917254,248,277
-0.453059069764852,-0.4528160436981858,248,278
-0.453059069764852,-0.4528255263283106,248,279
-0.453059069764852,-0.4528323575968449,248,280
-0.453059069764852,-0.4528265344531575,248,281
-0.453059069764852,-0.4528401534654519,248,282
-0.453059069764852,-0.4528484572959881,248,283
-0.453059069764852,-0.4528421252316286,248,284
-0.453059069764852,-0.4528560735256582,248,285
-0.453059069764852,-0.4529348585016568,248,286
-0.453236380343764,-0.4531699354481515,249,287
-0.453236380343764,-0.4532037126714139,249,288
-0.453236380343764,-0.4532127819646592,249,289
-0.453236380343764,-0.4531825345154072,249,290
-0.453236380343764,-0.4533001594561451,249,291
-0.453236380343764,-0.4531891214966535,249,292
-0.453236380343764,-0.4533455251992588,249,293
-0.4534987622011007,-0.4533455251992588,250,293
-0.4536358009534345,-0.4536814144770011,251,294
-0.4537176058052779,-0.4536814144770011,252,294
-0.4537222454504693,-0.4536814144770011,253,294
-0.4536898269460041,-0.4536814144770011,254,294
-0.4536277047061694,-0.4536814144770011,255,294
-0.4535793326737576,-0.4536814144770011,256,294
-0.4535521151136786,-0.4536814144770011,257,294
-0.4535550098978605,-0.4536814144770011,258,294
-0.4535518682059006,-0.4536814144770011,259,294
-0.4535534577681956,-0.4536814144770011,260,294
-0.453564119487534,-0.4536814144770011,261,294
-0.4535939491882108,-0.4536814144770011,262,294
-0.4537525468357388,-0.453740578933978,263,295
-0.4538827019797797,-0.453740578933978,264,295
-0.4540856072915792,-0.453740578933978,265,295
-0.4540324203525608,-0.453740578933978,266,295
-0.4540324203525608,-0.453740578933978,267,295
-0.4541381196478144,-0.453740578933978,268,295
-0.454310121614597,-0.453740578933978,269,295
-0.4542827131904437,-0.453740578933978,270,295
-0.4542401971797776,-0.453740578933978,271,295
-0.4541536202983735,-0.453740578933978,272,295
-0.4541181623822145,-0.453740578933978,273,295
-0.4541220561082398,-0.453740578933978,274,295
-0.4541204820210506,-0.453740578933978,275,295
-0.45412770719359,-0.453740578933978,276,295
-0.4541245256828708,-0.453740578933978,277,295
-0.4541314847834872,-0.453740578933978,278,295
-0.4541252223064388,-0.453740578933978,279,295
-0.4541229478010686,-0.453740578933978,280,295
-0.4541273806939911,-0.453740578933978,281,295
-0.4541282746301748,-0.453740578933978,282,295
-0.4541274312855453,-0.453740578933978,283,295
-0.4541266936084138,-0.453740578933978,284,295
-0.4541226877797773,-0.453740578933978,285,295
-0.4541242629317047,-0.453740578933978,286,295
-0.4541284253849679,-0.453740578933978,287,295
-0.4541291400357294,-0.453740578933978,288,295
-0.454116099636609,-0.453740578933978,289,295
-0.454117729774373,-0.453740578933978,290,295
-0.4541106923289194,-0.453740578933978,291,295
-0.4541106923289194,-0.453740578933978,292,295
-0.4541155390658967,-0.453740578933978,293,295
-0.4541092430411013,-0.453740578933978,294,295
-0.4541108263623604,-0.453740578933978,295,295
-0.4541097084309613,-0.453740578933978,296,295
-0.4541058012905929,-0.453740578933978,297,295
-0.4541131086427317,-0.453740578933978,298,295
-0.4541091179494866,-0.453740578933978,299,295
-0.4541059812043708,-0.453740578933978,300,295
-0.4541082078051516,-0.453740578933978,301,295
-0.4541038430039133,-0.453740578933978,302,295
-0.4540916201585299,-0.453740578933978,303,295
-0.4540857841579309,-0.453740578933978,304,295
-0.454088888634017,-0.453740578933978,305,295
-0.4540973191068378,-0.453740578933978,306,295
-0.454101244440116,-0.453740578933978,307,295
-0.4541890711430885,-0.453740578933978,308,295
-0.4541419369520091,-0.453740578933978,309,295
-0.4540816209926535,-0.453740578933978,310,295
-0.4541993510206023,-0.453740578933978,311,295
-0.4541916296739327,-0.453740578933978,312,295
-0.4541983645032192,-0.453740578933978,313,295
-0.4542973600105066,-0.453740578933978,314,295
-0.4545343193019632,-0.453740578933978,315,295
-0.4545976310957482,-0.453740578933978,316,295
-0.4545976310957482,-0.453740578933978,317,295
-0.4544233930451308,-0.453740578933978,318,295
-0.4543850675610138,-0.453740578933978,319,295
-0.4543321708174565,-0.453740578933978,320,295
-0.4541727471119477,-0.453740578933978,321,295
-0.4538927519279799,-0.453740578933978,322,295
-0.4537284940934457,-0.453740578933978,323,295
-0.4537284940934457,-0.4536901101674767,323,296
-0.4536515624217067,-0.4536374317634647,324,297
-0.4536515624217067,-0.4536924872105131,324,298
-0.453563233370145,-0.4535628973451818,325,299
-0.4535089411863455,-0.4535628973451818,326,299
-0.4535089411863455,-0.4533731206553743,326,300
-0.4535089411863455,-0.4531968443903806,326,301
-0.4535089411863455,-0.4531253113625873,326,302
-0.4526236060804321,-0.4526458747941173,327,303
-0.4525678624764953,-0.452550558197834,328,304
-0.4522448327906906,-0.4523713996191623,329,305
-0.4522448327906906,-0.4521189869803808,329,306
-0.4519601555609732,-0.4521189869803808,330,306
-0.4519601555609732,-0.4516970848218491,330,307
-0.4519601555609732,-0.4516970848218491,330,308
-0.4519601555609732,-0.45159457658989,330,309
-0.4519601555609732,-0.4515041628374852,330,310
-0.4509999467040452,-0.4511465496503793,331,311
-0.4508391080718591,-0.4508637761383379,332,312
-0.4508391080718591,-0.4503795351777406,332,313
-0.4500785086556416,-0.4501594806596635,333,314
-0.4500785086556416,-0.4498803359141218,333,315
-0.449611038041362,-0.449733260457323,334,316
-0.449611038041362,-0.449733260457323,335,316
-0.4495614283668267,-0.449733260457323,336,316
-0.4496096415585908,-0.449733260457323,337,316
-0.4496150687019589,-0.449733260457323,338,316
-0.4496004672937252,-0.449733260457323,339,316
-0.4496036171565611,-0.449733260457323,340,316
-0.4496058307604567,-0.449733260457323,341,316
-0.4496058307604567,-0.4492007264699202,341,317
-0.4496058307604567,-0.4489613098939938,341,318
-0.4496058307604567,-0.4485555269363174,341,319
-0.4496058307604567,-0.4484184167693262,341,320
