Aligned_X,Aligned_Y,Index_X,Index_Y
0.672103306671428,0.6721346664154755,0,0
0.672103306671428,0.6721351614568541,0,1
0.672103306671428,0.6721358438831541,0,2
0.672103306671428,0.6721354705482581,0,3
0.672103306671428,0.6721353706620702,0,4
0.672103306671428,0.6721358066986727,0,5
0.672103306671428,0.6721351353434917,0,6
0.672103306671428,0.672135267357306,0,7
0.672103306671428,0.6721347705107283,0,8
0.672103306671428,0.6721345350620718,0,9
0.672103306671428,0.6721349952582611,0,10
0.672103306671428,0.6721353651563817,0,11
0.672103306671428,0.6721348710864032,0,12
0.672103306671428,0.6721343556544245,0,13
0.672103306671428,0.672135263146765,0,14
0.672103306671428,0.6721353623375697,0,15
0.672103306671428,0.6721347183001556,0,16
0.672103306671428,0.6721347858645845,0,17
0.672103306671428,0.6721345545319635,0,18
0.672103306671428,0.6721349398242086,0,19
0.672103306671428,0.6721343973782239,0,20
0.672103306671428,0.6721357287196221,0,21
0.672103306671428,0.6721347749416567,0,22
0.672103306671428,0.6721346665025526,0,23
0.672103306671428,0.6721352251485263,0,24
0.672103306671428,0.6721350090221919,0,25
0.672103306671428,0.6721343087217031,0,26
0.672103306671428,0.6721344864287798,0,27
0.672103306671428,0.6721353621964918,0,28
0.672103306671428,0.6721352396599665,0,29
0.672103306671428,0.6721349416444258,0,30
0.672103306671428,0.6721355218985073,0,31
0.672103306671428,0.6721351133759902,0,32
0.672103306671428,0.6721343649702967,0,33
0.672103306671428,0.6721349580570657,0,34
0.672103306671428,0.6721354517719484,0,35
0.672103306671428,0.6721346328061741,0,36
0.672103306671428,0.67213432906151,0,37
0.672103306671428,0.6721352881636613,0,38
0.672103306671428,0.6721346698230612,0,39
0.672103306671428,0.6721347036188572,0,40
0.672103306671428,0.6721346416942069,0,41
0.672103306671428,0.6721353169491694,0,42
0.672103306671428,0.6721347079706838,0,43
0.672103306671428,0.6721346606770597,0,44
0.6721019076587901,0.6720817998377898,1,45
0.6721019076587901,0.6720116829661468,1,46
0.6721019076587901,0.6719496589168296,1,47
0.6721019076587901,0.6719521510634731,1,48
0.6721019076587901,0.6719528030153491,1,49
0.6721019076587901,0.6719529823635348,1,50
0.6721019076587901,0.6719523030059958,1,51
0.6721019076587901,0.6719525094265305,1,52
0.6721019076587901,0.6719534153201773,1,53
0.6721019076587901,0.6719522315472392,1,54
0.6721019076587901,0.6719525085463343,1,55
0.6721019076587901,0.6719528796979287,1,56
0.6721019076587901,0.6719524443132477,1,57
0.6721019076587901,0.6719524411896719,1,58
0.6721019076587901,0.6719525782509287,1,59
0.6721019076587901,0.6719526703274483,1,60
0.6721019076587901,0.671953608117472,1,61
0.6721019076587901,0.6719541328472194,1,62
0.6721019076587901,0.6719529724648228,1,63
0.6721019076587901,0.6719527699291162,1,64
0.6721019076587901,0.6719528214756642,1,65
0.6721019076587901,0.6719520102456222,1,66
0.6721019076587901,0.67195266741609,1,67
0.6721019076587901,0.6719527017754511,1,68
0.6721019076587901,0.6719530138702687,1,69
0.6721019076587901,0.6719521679789583,1,70
0.6721019076587901,0.671951234449812,1,71
0.6721019076587901,0.6719518909959947,1,72
0.6721019076587901,0.6719524932955159,1,73
0.6721019076587901,0.671958577942527,1,74
0.6721019076587901,0.671954966166514,1,75
0.6721019076587901,0.6719933897192586,1,76
0.6721019076587901,0.6720657178766198,1,77
0.6721019076587901,0.672129279934937,1,78
0.6721019076587901,0.6721245636518427,1,79
0.6721019076587901,0.6721253267197984,1,80
0.6721019076587901,0.6721280576791376,1,81
0.6721019076587901,0.6721267233152086,1,82
0.6721019076587901,0.6721267233152086,1,83
0.6721019076587901,0.6721285110762034,1,84
0.6721019076587901,0.6721254686302239,1,85
0.6721019076587901,0.6721278336799636,1,86
0.6721019076587901,0.6721264586885424,1,87
0.6721019076587901,0.6721251885016982,1,88
0.6721019076587901,0.6721249193741502,1,89
0.6721019076587901,0.6721199766580694,1,90
0.6721019076587901,0.6721188399821321,1,91
0.6721022187831578,0.6721172846028591,2,92
0.6721026857337902,0.6721172846028591,3,92
0.6721035423885436,0.6721172846028591,4,92
0.6721035423885436,0.6721204780644207,4,93
0.6721035423885436,0.6721207897216518,4,94
0.6721035423885436,0.672123623425957,4,95
0.6721035423885436,0.6721225035585635,4,96
0.6721035423885436,0.6721218562464217,4,97
0.6721035423885436,0.6721218562464217,4,98
0.6721035423885436,0.6721215347653366,4,99
0.6721035423885436,0.6721230749089685,4,100
0.6721035423885436,0.6721197739224287,4,101
0.6721035423885436,0.6721216622437095,4,102
0.6721035423885436,0.672122048772661,4,103
0.6721035423885436,0.6721218951459021,4,104
0.6721035423885436,0.6721219731648777,4,105
0.6721035423885436,0.6721224502807122,4,106
0.6721035423885436,0.6721215335969561,4,107
0.6721035423885436,0.6721202064548025,4,108
0.6721035423885436,0.6721197473722066,4,109
0.6721035423885436,0.6721219405494432,4,110
0.6721035423885436,0.6721224200907401,4,111
0.6721035423885436,0.6721220137610616,4,112
0.6721035423885436,0.6721219418198786,4,113
0.6721035423885436,0.6721211065268436,4,114
0.6721035423885436,0.6721232868000466,4,115
0.6721035423885436,0.672122223596098,4,116
0.6721035423885436,0.6721214888310253,4,117
0.6721035423885436,0.6721224535248915,4,118
0.6721035423885436,0.6721224421436575,4,119
0.6721035423885436,0.6721226802207492,4,120
0.6721035423885436,0.6721207356941157,4,121
0.6721035423885436,0.6721206066344678,4,122
0.6721035423885436,0.6721211284766468,4,123
0.6721035423885436,0.6721225583144324,4,124
0.6721035423885436,0.6721220817490341,4,125
0.6721035423885436,0.6721220367738081,4,126
0.6721035423885436,0.6721210874153783,4,127
0.6721035423885436,0.6721217642189562,4,128
0.6721035423885436,0.6721211893206065,4,129
0.6721035423885436,0.672120626180377,4,130
0.6721035423885436,0.6721220237826566,4,131
0.6721035423885436,0.6721209967759135,4,132
0.6721035423885436,0.672121457063654,4,133
0.6721035423885436,0.672121077872623,4,134
0.6721035423885436,0.6721198369515882,4,135
0.6721035423885436,0.6721198296475237,4,136
0.6721035423885436,0.672118152545936,4,137
0.6721035423885436,0.6721171904077868,4,138
0.6721035423885436,0.672115116237393,4,139
0.6721035423885436,0.6721109269000913,4,140
0.6721023284660854,0.6721109269000913,5,140
0.6721019256130872,0.6721109269000913,6,140
0.6721027257573773,0.6721109269000913,7,140
0.6721020113860084,0.6721109269000913,8,140
0.6721022549979276,0.6721109269000913,9,140
0.6721021042580415,0.6721109269000913,10,140
0.6721025911141582,0.6721109269000913,11,140
0.6721027868321472,0.6721109269000913,12,140
0.6721021606581117,0.6721109269000913,13,140
0.6721033557476537,0.6721109269000913,14,140
0.6721024356413162,0.6721109269000913,15,140
0.6721027557548326,0.6721109269000913,16,140
0.6721024269258848,0.6721109269000913,17,140
0.6721019584551349,0.6721109269000913,18,140
0.6721028667739785,0.6721109269000913,19,140
0.6721029265194828,0.6721109269000913,20,140
0.6721022139041817,0.6721109269000913,21,140
0.672104182737543,0.6721109269000913,22,140
0.6721025235707349,0.6721109269000913,23,140
0.6721018610313149,0.6721109269000913,24,140
0.6721022804151433,0.6721109269000913,25,140
0.6721021549065481,0.6721109269000913,26,140
0.6721026075150466,0.6721109269000913,27,140
0.6721023628070901,0.6721109269000913,28,140
0.6721023628070901,0.6721109269000913,29,140
0.6721025245985841,0.6721109269000913,30,140
0.672102730071916,0.6721109269000913,31,140
0.6721023585393461,0.6721109269000913,32,140
0.6721024866928758,0.6721109269000913,33,140
0.6721024018677171,0.6721109269000913,34,140
0.6721029573535859,0.6721109269000913,35,140
0.6721026500033765,0.6721109269000913,36,140
0.6721033198105987,0.6721109269000913,37,140
0.6721027231065259,0.6721109269000913,38,140
0.6721027315311576,0.6721109269000913,39,140
0.6721019708388619,0.6721109269000913,40,140
0.6721026999278769,0.6721109269000913,41,140
0.6721028133859389,0.6721109269000913,42,140
0.6721026874208409,0.6721109269000913,43,140
0.6721024121210546,0.6721109269000913,44,140
0.6721021800831909,0.6721109269000913,45,140
0.6721028493636074,0.6721109269000913,46,140
0.6721030903274308,0.6721109269000913,47,140
0.6721032538976403,0.6721109269000913,48,140
0.6721028267477095,0.6721109269000913,49,140
0.6721031457198483,0.6721109269000913,50,140
0.6721033868427055,0.6721109269000913,51,140
0.672102686925719,0.6721109269000913,52,140
0.672102686925719,0.6721109269000913,53,140
0.6721026697015091,0.6721109269000913,54,140
0.6721028800400313,0.6721109269000913,55,140
0.6721027316328289,0.6721109269000913,56,140
0.6721020843417496,0.6721109269000913,57,140
0.6721027509389856,0.6721109269000913,58,140
0.6721026231887897,0.6721109269000913,59,140
0.6721023129205698,0.6721109269000913,60,140
0.6721027306025881,0.6721109269000913,61,140
0.6721026182336682,0.6721109269000913,62,140
