Aligned_X,Aligned_Y,Index_X,Index_Y
0.0045474026501907,0.0044975281982296,0,0
0.0045474026501907,0.0044956000040949,0,1
0.0045474026501907,0.0044951977554288,0,2
0.0045474026501907,0.0044966853371138,0,3
0.0045474026501907,0.0044964378235955,0,4
0.0045474026501907,0.0044974100120854,0,5
0.0045474026501907,0.0044960465076667,0,6
0.0045474026501907,0.0044980057954438,0,7
0.0045474026501907,0.0044965015993483,0,8
0.0045474026501907,0.004496379830347,0,9
0.0045474026501907,0.0044946784009285,0,10
0.0045474026501907,0.00449694182571,0,11
0.0045474026501907,0.0044970453485219,0,12
0.0045474026501907,0.0044977380263495,0,13
0.0045474026501907,0.0044963192943486,0,14
0.0045474026501907,0.0044925605950856,0,15
0.0045474026501907,0.0044966319603348,0,16
0.0045474026501907,0.0044964703643395,0,17
0.0045474026501907,0.0044967744320768,0,18
0.0045474026501907,0.0044963593053835,0,19
0.0045474026501907,0.0044979755808765,0,20
0.0045474026501907,0.0044947577520922,0,21
0.0045474026501907,0.0044976981222426,0,22
0.0045474026501907,0.0044955402035569,0,23
0.0045474026501907,0.0044965782173356,0,24
0.0045474026501907,0.0044972301261483,0,25
0.0045474026501907,0.0044961209839661,0,26
0.0045474026501907,0.0044970719769834,0,27
0.0045474026501907,0.0044973028961788,0,28
0.0045474026501907,0.0044944256352593,0,29
0.0045474026501907,0.0044957095954187,0,30
0.0045474026501907,0.0044983325221907,0,31
0.0045474026501907,0.0044978422985018,0,32
0.0045474026501907,0.00449800269089,0,33
0.0045474026501907,0.0044946464633425,0,34
0.0045474026501907,0.004496089013164,0,35
0.0045474026501907,0.0044944559204553,0,36
0.0045474026501907,0.0044960578075199,0,37
0.0045474026501907,0.0044980472448096,0,38
0.0045474026501907,0.0044962766002491,0,39
0.0045474026501907,0.0044975386421412,0,40
0.0045474026501907,0.0044968138565272,0,41
0.0045474026501907,0.0044955081866777,0,42
0.0045474026501907,0.0044957244162504,0,43
0.0045474026501907,0.0044986283318839,0,44
0.0045474026501907,0.0045165870206798,0,45
0.0045474026501907,0.0046532862491334,0,46
0.0045474026501907,0.004645548762956,0,47
0.0045474026501907,0.0046494307754876,0,48
0.0045474026501907,0.0046455400679035,0,49
0.0045474026501907,0.0046490416620744,0,50
0.0045474026501907,0.0046517885709811,0,51
0.0045474026501907,0.0046506335879107,0,52
0.0045474026501907,0.0046519991527935,0,53
0.0045474026501907,0.0046509179160377,0,54
0.0045474026501907,0.0046512747315214,0,55
0.0045474026501907,0.0046482875692488,0,56
0.0045474026501907,0.0046527016262783,0,57
