Time,EE Position x,EE Position y,EE Position z,EE Orientation x,EE Orientation y,EE Orientation z,EE Orientation w,Left Finger Position,Right Finger Position 2,Left Finger Velocity,Right Finger Velocity,Left Finger Effort 1,Right Finger Effort 2
1734659387.271285,-0.18089044937067986,0.0045474026501907735,0.672103306671428,0.9991161202835056,-0.03663897281398884,-0.02037221081263125,0.003088185126783324,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659387.5046172,-0.18089363865841399,0.004545773707606166,0.6721019076587901,0.999116239185507,-0.0366373749871049,-0.020369604736879935,0.003085863368032802,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659387.5712986,-0.18088812633005563,0.004545518187831979,0.6721022187831578,0.9991161244215949,-0.03663773263975972,-0.020374389771456378,0.0030871846770820217,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659387.6046207,-0.18088960162669648,0.00454763202902862,0.6721026857337902,0.9991159859679083,-0.03664208648765849,-0.020373128995237067,0.003088639854201791,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659387.7712896,-0.1808930535287498,0.004547868002628666,0.6721035423885436,0.9991161479786861,-0.03663882524391487,-0.020371128035845478,0.0030881184441766524,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659387.8046176,-0.18089191255714945,0.004546908108313259,0.6721023284660854,0.9991160353975266,-0.036641106105966936,-0.020372605037610722,0.0030877368478003215,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659388.0712855,-0.1808921819096064,0.004546122581219329,0.6721019256130872,0.9991161269677725,-0.036639414005921245,-0.020371213419489,0.003087367493194787,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659388.1046152,-0.18089069170908334,0.0045437794329040715,0.6721027257573773,0.9991160170650593,-0.03664232939735287,-0.020371718346547482,0.0030850011339962047,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659388.2712982,-0.1808900957382874,0.004545626992825713,0.6721020113860084,0.9991160736562861,-0.03663972677941107,-0.020373261000836047,0.003087396859681231,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659388.3046243,-0.18089030425762542,0.004544730158810908,0.6721022549979276,0.9991161600003277,-0.03663843260141339,-0.020371503557089388,0.003086409813301742,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659388.3712864,-0.18088891817597852,0.004546349818527048,0.6721021042580415,0.9991161043462152,-0.03663840525453032,-0.02037413155638717,0.0030874034026336667,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659388.4046178,-0.18089063090544147,0.0045443478100314245,0.6721025911141582,0.9991162239887994,-0.036636006323193436,-0.02037257944960693,0.0030873952807143955,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659388.4712918,-0.18088996638768276,0.004546287257637391,0.6721027868321472,0.9991161378113993,-0.03663858539909634,-0.020372094130931686,0.0030878804230383035,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659388.5046237,-0.18088996517851072,0.004545992523332258,0.6721021606581117,0.999116257422123,-0.036635093914005844,-0.020372447039764815,0.003088276272282428,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659388.571249,-0.18089143207226765,0.004545483998455441,0.6721033557476537,0.9991162346395693,-0.03663674969562247,-0.02037080867432215,0.0030868115175116703,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659388.604619,-0.1808933328629275,0.004546958891736337,0.6721024356413162,0.9991162526637071,-0.03663647298081965,-0.020370138759147966,0.0030886821931849816,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659388.7046251,-0.18089146829276848,0.004545914697410058,0.6721027557548326,0.9991161250725006,-0.036639887011988094,-0.02037044643519951,0.0030874280381803015,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659388.8046246,-0.1808933736621999,0.004546705376535034,0.6721024269258848,0.9991162183914652,-0.036637375827186465,-0.020370116301768684,0.003089207258906421,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659388.9046226,-0.18089187241549926,0.00454646732054399,0.6721019584551349,0.9991161881253293,-0.03663758755501599,-0.02037136033820686,0.0030882814041404494,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659388.9713113,-0.18089609198570172,0.004544427228114139,0.6721028667739785,0.9991162351405212,-0.036638300856650395,-0.020368183876049245,0.0030855590351929136,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659389.0046234,-0.1808941310979356,0.004547210343872208,0.6721029265194828,0.9991162037683712,-0.03663794745094871,-0.020370131738271246,0.0030870547493652106,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659389.0712836,-0.1808881850955495,0.0045455550486555325,0.6721022139041817,0.9991161219792561,-0.03663778389541017,-0.02037433325276383,0.0030877397672040025,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659389.1046164,-0.18089548637816733,0.004544516261248464,0.672104182737543,0.9991163485129326,-0.036635320695895104,-0.020367768516126112,0.0030869754399082947,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659389.2046232,-0.18089006086504125,0.004546120299679032,0.6721025235707349,0.9991160679086577,-0.03663965942779156,-0.020373684674525935,0.0030872603617600664,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659389.304631,-0.1808928151055746,0.0045453343166307145,0.6721018610313149,0.9991162148768284,-0.03663720993640643,-0.02037085905542111,0.003087413095038375,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659389.404618,-0.1808861166297959,0.004548631050857042,0.6721022804151433,0.9991159461345798,-0.03664127702568118,-0.02037632982333063,0.0030900130197689187,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659389.6046174,-0.1808875032573859,0.004546868459777128,0.6721021549065481,0.9991160184185136,-0.03663985344995637,-0.020375473761723134,0.0030891661799782987,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659389.8046167,-0.18089169282612272,0.0045437534721198625,0.6721026075150466,0.9991161035074418,-0.036640157655304914,-0.020371166957588616,0.0030864406501895057,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659389.9712853,-0.1808952361776289,0.004543498813104124,0.6721023628070901,0.999116308726785,-0.036636105032020694,-0.020368359824572465,0.003086642561641742,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659390.0046206,-0.1808952361776289,0.004543498813104124,0.6721023628070901,0.999116308726785,-0.036636105032020694,-0.020368359824572465,0.003086642561641742,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659390.1046197,-0.18088901982476327,0.004545593086874171,0.6721025245985841,0.9991162404260302,-0.036634139148272,-0.020374939061974354,0.0030886605577465144,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659390.1712828,-0.18089047697574817,0.00454739512448706,0.672102730071916,0.9991161952933291,-0.036637098905732475,-0.02037176123463528,0.0030891148493679245,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659390.204623,-0.18089271298658327,0.004547455483735148,0.6721023585393461,0.9991161850048403,-0.03663764145792729,-0.020371380659508803,0.0030885174112025475,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659390.2712822,-0.1808916175196841,0.004544578678523213,0.6721024866928758,0.9991162488890416,-0.03663564068211447,-0.020372021950260187,0.0030873547511552873,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659390.3046181,-0.1808901607072415,0.004545644883377246,0.6721024018677171,0.9991162660374253,-0.036635363111116724,-0.020371769290291834,0.003086766128650477,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659390.3379617,-0.1808951856169038,0.004543980662773248,0.6721029573535859,0.9991164223412577,-0.03663282923960653,-0.020368708990315988,0.0030864419604196103,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659390.3712826,-0.1808899677529392,0.004546058615954741,0.6721026500033765,0.999116040914329,-0.036640756122258214,-0.02037295809346945,0.0030877754108715005,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659390.404615,-0.18089725776590124,0.004545707958129627,0.6721033198105987,0.9991163779894972,-0.036634632042970995,-0.020367362186055078,0.0030882884915076282,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659390.4379478,-0.18089058083154178,0.0045453678337957475,0.6721027231065259,0.9991161485482734,-0.03663845813896394,-0.02037173094643065,0.0030883124048446554,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659390.4713514,-0.18089043303841998,0.004548591801514801,0.6721027315311576,0.9991160349437808,-0.03664146706353251,-0.020371775988064514,0.0030890698830207675,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659390.5046172,-0.18089185511809297,0.004544698743188109,0.6721019708388619,0.999116314376451,-0.03663424486866003,-0.02037139853651903,0.003086838412772472,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659390.6046312,-0.18088960541301435,0.004546840552238124,0.6721026999278769,0.9991161268086597,-0.036638320803302094,-0.020373136656830635,0.003087701789124593,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659390.7046206,-0.18088939208426794,0.00454521170275068,0.6721028133859389,0.9991162998001356,-0.03663382760920028,-0.020372643193297506,0.003088293655609635,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659390.8046188,-0.18088963925375307,0.0045452070012304965,0.6721026874208409,0.9991162314141516,-0.03663541553266528,-0.02037313946996376,0.003088307249990326,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659390.971284,-0.18089339797321696,0.004548637000680761,0.6721024121210546,0.9991160611533064,-0.03664163393381252,-0.020370108812433597,0.003089607601706474,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659391.2712917,-0.1808873561760811,0.004545154366978415,0.6721021800831909,0.9991162313607417,-0.03663409801224349,-0.0203755936295411,0.0030877627146559017,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659391.3046231,-0.1808936465480928,0.004548019866662767,0.6721028493636074,0.9991159716419202,-0.03664353141957454,-0.02037107672340551,0.003089667984312383,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659391.3712857,-0.1808922067598459,0.004544294406460069,0.6721030903274308,0.9991164339121168,-0.03663148861713186,-0.020370496776542478,0.003086808951734319,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659391.4046168,-0.18089229926144115,0.004545253762118073,0.6721032538976403,0.9991161863031008,-0.036638233315893956,-0.020370322569716267,0.0030880552203392695,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659391.4712842,-0.18089507807134733,0.004546457589016981,0.6721028267477095,0.9991162637116425,-0.03663657755516252,-0.02036959542533774,0.003087451074961062,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659391.5046153,-0.18089080983945383,0.004544638203001801,0.6721031457198483,0.9991159780808087,-0.03664257104021089,-0.02037284228783023,0.0030873335271490465,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659391.6046164,-0.18089230204846535,0.004541505578424434,0.6721033868427055,0.999116214863849,-0.03663813723055913,-0.02036961872843802,0.0030845954787688257,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659391.6712823,-0.18089082623540906,0.004547129053551517,0.672102686925719,0.9991160462870836,-0.036641218840612604,-0.020371564124771393,0.0030897424895338543,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659391.704615,-0.18089082623540906,0.004547129053551517,0.672102686925719,0.9991160462870836,-0.036641218840612604,-0.020371564124771393,0.0030897424895338543,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659391.8046215,-0.18088980372333094,0.0045454154624674625,0.6721026697015091,0.9991161738894577,-0.036637038292214416,-0.02037304086668238,0.003088317261934165,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659391.9712868,-0.1808945547307183,0.004543963624581684,0.6721028800400313,0.9991161117056819,-0.036640640720165187,-0.02036996441962019,0.0030859888656014833,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659392.0046163,-0.18089066006997198,0.004546062869172711,0.6721027316328289,0.9991161772913912,-0.03663791082021625,-0.02037168412294938,0.0030858145376992537,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659392.1046193,-0.1808894646605109,0.004547809795650568,0.6721020843417496,0.9991159467125579,-0.036642963119826816,-0.02037348263941133,0.0030886054473355227,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659392.2712464,-0.18088791405352883,0.004543101640902037,0.6721027509389856,0.9991161093947021,-0.036637856337354224,-0.020374943276004035,0.003086926869338419,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659392.304615,-0.18088917223418888,0.004544532809630029,0.6721026231887897,0.9991162592323566,-0.036634157457762107,-0.020374190773396368,0.003087295779658265,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659392.504622,-0.18088711049344858,0.004545831455278758,0.6721023129205698,0.9991161741923041,-0.036635883160554786,-0.020374956253234086,0.0030892863347304657,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659392.6046207,-0.18089062869310704,0.004545775498449823,0.6721027306025881,0.9991162701337474,-0.0366352560848734,-0.02037168582289178,0.0030872613039344774,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659392.7712834,-0.18088910210388223,0.0045467112351971015,0.6721026182336682,0.9991160473394917,-0.03663985810819775,-0.02037422076918972,0.0030880211414686313,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659392.8045776,-0.18089149723922682,0.004545778815939544,0.6721024903840197,0.9991161072991391,-0.03663939435694703,-0.02037207677202684,0.003088268862309297,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659392.904964,-0.1808915895547239,0.004547759366923788,0.6721031727630129,0.9991160734467197,-0.03664048246771795,-0.020371570535413983,0.0030896502814964405,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659393.0712883,-0.18088996557964798,0.004545087097454473,0.6721028008092684,0.9991163491899978,-0.03663286655414466,-0.020372066059715012,0.00308752226474607,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659393.1046164,-0.18089001613004263,0.004547232942143308,0.6721025154543252,0.9991160733024849,-0.03663932128989231,-0.020373678389702693,0.0030895684023796916,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659393.2712958,-0.18089027737415442,0.0045464106397852455,0.6721021266844096,0.9991162331032224,-0.0366358586881978,-0.02037226882312631,0.0030882472057364107,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
1734659393.3712819,-0.1808907747938156,0.004546746017165839,0.6721031589128649,0.9991161459567693,-0.036638023906757564,-0.020372813003899152,0.0030871642340088057,0.039943061769008636,0.039943061769008636,0.0,0.0,0.0,0.0
