Time,EE Position x,EE Position y,EE Position z,EE Orientation x,EE Orientation y,EE Orientation z,EE Orientation w,Left Finger Position,Right Finger Position 2,Left Finger Velocity,Right Finger Velocity,Left Finger Effort 1,Right Finger Effort 2
1734659650.4046183,-0.1802188876358524,0.00463201289196727,0.6720043879833552,0.9990966574069347,-0.03683823430693592,-0.020943316076645516,0.003192360122543193,0.03993058577179909,0.03993058577179909,0.0,0.0,0.0,0.0
1734659650.6713004,-0.18022093262388902,0.004630348608363056,0.6720049598602048,0.9990966422380682,-0.03683996051701248,-0.020940934572741134,0.0031928101951925795,0.03993058577179909,0.03993058577179909,0.0,0.0,0.0,0.0
1734659650.704618,-0.18022019611689613,0.004629524151513197,0.6720038678543119,0.9990968344383213,-0.03683502834592532,-0.020940576299499504,0.003191922042571322,0.03993058577179909,0.03993058577179909,0.0,0.0,0.0,0.0
1734659650.7712917,-0.1802146582365767,0.004630282538966926,0.6720027773921012,0.9990967168482461,-0.03683547039999282,-0.020945517770971613,0.003191204909200803,0.03993058577179909,0.03993058577179909,0.0,0.0,0.0,0.0
1734659650.804618,-0.18022752010833326,0.0046307734248683865,0.6720064048197746,0.9990969121333464,-0.036835919672311916,-0.020935171790095568,0.0031927683328245495,0.03993058577179909,0.03993058577179909,0.0,0.0,0.0,0.0
1734659650.9046383,-0.1802248321282934,0.004632626372180974,0.6720050685409658,0.999096671076642,-0.03684056080573476,-0.020938427395206346,0.0031933025705617978,0.03993058577179909,0.03993058577179909,0.0,0.0,0.0,0.0
1734659651.2712808,-0.18021448518430722,0.004630626898904605,0.6720025412851479,0.999096553587,-0.03683878805551884,-0.020947266663819724,0.003192542011387013,0.03993058577179909,0.03993058577179909,0.0,0.0,0.0,0.0
1734659651.3046198,-0.18022023463524553,0.004631567834753137,0.6720043685754655,0.9990965677996111,-0.036841478162276384,-0.020941718246750677,0.003193451851701535,0.03993058577179909,0.03993058577179909,0.0,0.0,0.0,0.0
1734659651.404632,-0.18022071628991168,0.004632773787302771,0.6720038949639893,0.9990965628936921,-0.036841848814051885,-0.020940978052071565,0.0031955638307249843,0.03993058577179909,0.03993058577179909,0.0,0.0,0.0,0.0
1734659651.5045867,-0.18021750913081747,0.00463529628711156,0.672003152658483,0.9990965053237133,-0.03684161113237651,-0.02094412331336164,0.0031956904962682,0.03993058577179909,0.03993058577179909,0.0,0.0,0.0,0.0
1734659651.5712569,-0.18021958700147064,0.00463445030254421,0.6720041019298013,0.9990966285716427,-0.03683881208356227,-0.020943243923422356,0.003195189354785016,0.03998049348592758,0.03998049348592758,0.0,0.0,0.0,0.0
1734659651.604614,-0.18021760216704832,0.004632147931265948,0.6720030268351966,0.999096619961025,-0.036838217604575896,-0.020944968496109485,0.003193430893327351,0.03998049348592758,0.03998049348592758,0.0,0.0,0.0,0.0
1734659651.7046146,-0.1802174125555628,0.004632836461527264,0.6720032828023443,0.9990966898187162,-0.03683697473502605,-0.020943436183073164,0.0031959609666843435,0.03998049348592758,0.03998049348592758,0.0,0.0,0.0,0.0
1734659651.8046205,-0.18021543501780532,0.004633306963698359,0.672003209546462,0.9990965885634676,-0.0368381685455127,-0.020946414325209543,0.003194336546115239,0.03998706117272377,0.03998706117272377,0.0,0.0,0.0,0.0
1734659651.9712784,-0.18022576446818703,0.004632041369608339,0.6720057801178083,0.9990967335712974,-0.03683859490912765,-0.0209388276856375,0.003193804539515665,0.03998706117272377,0.03998706117272377,0.0,0.0,0.0,0.0
1734659652.004615,-0.18037545982322875,0.004628664899543239,0.6720519818780526,0.9990995681660677,-0.03683237019889738,-0.0208154815613803,0.003185141013609353,0.03998706117272377,0.03998706117272377,0.0,0.0,0.0,0.0
1734659652.0712812,-0.18069423278522642,0.004467990825442459,0.6721444222738479,0.9991046899909163,-0.03685325492674431,-0.020547290376559106,0.00307650737704924,0.03998706117272377,0.03998706117272377,0.0,0.0,0.0,0.0
1734659652.1046188,-0.18072403903614687,0.004470393400706093,0.6721469972694356,0.9991054565037175,-0.03685592118999784,-0.020504507504875157,0.0030810760648515194,0.03998706117272377,0.03998706117272377,0.0,0.0,0.0,0.0
1734659652.1712794,-0.18071440878990716,0.0044655842700754775,0.6721453557175128,0.9991058146288788,-0.03684046769310637,-0.02051481044100335,0.003081179561112039,0.03998706117272377,0.03998706117272377,0.0,0.0,0.0,0.0
1734659652.2712862,-0.18070907107505155,0.004463063037415697,0.6721440267521324,0.9991057191264598,-0.03683955362636698,-0.020521298388620192,0.00307987172702045,0.03998706117272377,0.03998706117272377,0.0,0.0,0.0,0.0
1734659652.3046134,-0.18071491241812837,0.004461959657359625,0.672144565029771,0.9991058756819472,-0.036838496251918616,-0.02051582898156648,0.0030781703828063082,0.03998706117272377,0.03998706117272377,0.0,0.0,0.0,0.0
1734659652.404615,-0.1807226790184038,0.0044575428370525385,0.6721459541174499,0.9991062832402955,-0.03683163218027464,-0.02050838285006557,0.0030776441598467656,0.03998706117272377,0.03998706117272377,0.0,0.0,0.0,0.0
1734659652.471282,-0.1807211588103904,0.004457441127558838,0.6721456127420726,0.9991063549179903,-0.03682955128932278,-0.02050881734032732,0.0030763819032586797,0.03998706117272377,0.03998706117272377,0.0,0.0,0.0,0.0
1734659652.504614,-0.18072248034372204,0.004455992345705606,0.672146916573151,0.9991063282651086,-0.03683124584939614,-0.020507599844040922,0.003072864857291919,0.03998706117272377,0.03998706117272377,0.0,0.0,0.0,0.0
1734659652.5379512,-0.18072224233034842,0.004458760658591217,0.6721471801282343,0.9991062943666678,-0.0368328329504943,-0.020506060491786552,0.0030751352578412346,0.03998706117272377,0.03998706117272377,0.0,0.0,0.0,0.0
